"pid","label","object_type","genre","worktags","iconclass_code","height_cm","width_cm","diameter_cm","location_country","location_city","location_collection","accession_nos_and_notes","private_collection_info","most_recent_sale","collection_type","realdate","numeric_date","medium","support","support_notes","signature","signature_location","support_marks","further_inscription","print_notes","print_type","plate_dimensions","states","printmaker","publisher","series","collaborators","collaborator_notes","collectors_patrons","our_attribution","other_attribution_authorities","bibliography","biblio_reference","exhibition_history","ertz_1979","ertz_2008","bailey_walker","hollstein_no","bad_copy","exclude_from_browsing","provenance","provenance_text","related_works","related_works_notes","copies_and_variants","curatorial_files","general_notes","discussion","external_resources_title","external_resources_url","thumbnail","fullwidth","collection","layout","order","permalink"
2911,"Allegory of Earth (Rome)","Painting","Allegory","Abundance|Cosmology|Animals|Van Balen|Nude|Putti|Landscape|Fruit",,55,95,,"Italy","Rome","Galleria Doria Pamphilj","Private apartment",,,"Public","ca. 1611",1611,"Oil","Panel",,,,,,,,,,,,"Rome 1606-1611 Elements",,,,"Jan Brueghel the Elder","Ertz 2008-10, #493|Ertz 1979, #248","Cat. Galleria Doria Pamphilj, cat. 1942, #322|Bousquet 1954, p. 100|Eemans 1964, p. 84, fig. 49/50|Ertz 1979, cat. #248, fig. 439, pp. 364-89|Werche 2004, cat. #A.142|Ertz 2008-10, cat. #493, p.1041-42","10158|10159|10160|10161|10162",,248,493,,,,0,4543,"Galleria Doria Pamphilj by 1819.","3794|3795|2908",,,,,"38|39|40|41",,,"img/derivatives/simple/2911/thumbnail.jpg","img/derivatives/simple/2911/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-earth-rome"
2912,"Allegory of Earth and Water","Painting","Allegory","Abundance|Cosmology|Animals|Birds|Fish|Monkey|Van Balen|Pendant|Nude|Putti|Landscape|Fruit",,61.5,94,,"Germany","Potsdam","Prussian Palaces and Gardens Foundation Berlin-Brandenburg","inv. #GKI 7760",,,"Public","ca. 1620",1620,"Oil","Panel",,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","Ertz 2008-10, #515","Ertz 2008-10, cat. #515, pp. 1075-76, 78",7805,,,515,,,,,"4544|4545|4546|4547","In the art gallery of the Prussian Castle and Garden Berlin-Brandenburg since 1754.|In Rheinsberg between 1942-45.|In the USSR since 1958.|Returned to Potsdam in 1961, where it remains today.","2943|2940|2942",,,,,42,,,"img/derivatives/simple/2912/thumbnail.jpg","img/derivatives/simple/2912/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-earth-and-water"
2913,"Allegory of Fire: Venus in the Forge of Vulcan (Berlin)","Painting","Allegory","Cosmology|Encyclopedic|Forge|Ruins|Fire|Nude|Putti|Landscape|Armor",,54,93,,,,,"Formerly Berlin, Kaiser Friedrich Museum, inv. #678, burned in 1945",,,"None","ca. 1611",1611,"Oil","Panel",,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","Ertz 2008-10, #511|Ertz 1979, #252","Ertz 1979, cat. #252, fig. 449|Werche 2004, cat. #A.162|Ertz 2008-10, cat. #511","7798|7799|7800",,252,511,,,,,"4548|4549|4550|4551","Eichel collection|Inventory of Neue Schloss Potsdam, 1763.|Kaiser Friedrich Museum, Berlin, 1931.|Burned, 1945.","3796|2918|2916",,,,,43,,,"img/derivatives/simple/2913/thumbnail.jpg","img/derivatives/simple/2913/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-fire-venus-in-the-forge-of-vulcan-berlin"
2914,"Allegory of Fire: Venus in the Forge of Vulcan (England)","Painting","Allegory","Cosmology|Encyclopedic|Forge|Ruins|Van Balen|Nude|Putti|Classical|Armor",,,,,,,,,"England, Private Collection",,"Private",,,"Oil","Copper",,"BRUEGHEL 1623",,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","Ertz 2008-10, #513|Ertz 1979, #382","Ertz 1979, cat. #382, fig.453, pp. 309 & 379-80|Ertz 2008-10, cat. #513, pp. 1071-73","7801|7802",,382,513,,,,0,4552,"In the same collection since the 18th century.",3632,,,,,44,,,"img/derivatives/simple/2914/thumbnail.jpg","img/derivatives/simple/2914/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-fire-venus-in-the-forge-of-vulcan-england"
2915,"Allegory of Fire: Venus in the Forge of Vulcan (London)","Painting","Allegory","Cosmology|Encyclopedic|Forge|Ruins|Watermill|Van Balen|Nude|Putti|Landscape|Armor",,20,31,,,,,,"Private Collection","Paris, Bob Haboldt, exhibited TEFAF 2016","Private",1610,1610,"Oil","Copper",,"BRUEGHEL. 1610",,,,,,,,,,"1601-1611 Elements",,,,"Produced in Jan Brueghel's Studio","Ertz 2008-10, #510","Werche 2004, cat. #A 168, p. 201|Ertz 2008-10, cat. #510, pp. 1068-69","7803|7804",,,510,,,,,"7337|4553|7338|7339","Sotheby's, London, sale, April 20, 1988, Lot #53 (as 'attributed to Jan I').",,,,,,45,,,"img/derivatives/simple/2915/thumbnail.jpg","img/derivatives/simple/2915/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-fire-venus-in-the-forge-of-vulcan-london"
2916,"Allegory of Fire: Venus in the Forge of Vulcan (London, Gallery Agnew)","Painting","Allegory","Cosmology|Encyclopedic|Forge|Ruins|Watermill|Van Balen|Nude|Putti|Landscape|Armor",,44.5,81.2,,,,,,"Private Collection","London, Thomas Agnew and Sons Ltd., 1980","Private","ca. 1611",1611,"Oil",,,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","Ertz 2008-10, #512","Ertz 2008-10, cat. #512, p. 1071",7809,,,512,,,,,,,"2918|2913|3796",,,,,,,,"img/derivatives/simple/2916/thumbnail.jpg","img/derivatives/simple/2916/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-fire-venus-in-the-forge-of-vulcan-london-gallery-agnew"
2918,"Allegory of Fire: Venus in the Forge of Vulcan (Rome)","Painting","Allegory","Cosmology|Encyclopedic|Animals|Birds|Horse|Forge|Ruins|Watermill|Van Balen|Volcano|Nude|Landscape|Armor",,55,95,,"Italy","Rome","Galleria Doria Pamphilj","inv. #332",,,"Public","ca. 1611",1611,"Oil","Panel",,,,,,,,,,,,"Rome 1606-1611 Elements",,,,"Jan Brueghel the Elder","Ertz 2008-10, #508|Ertz 1979, #251","Ertz 1979, cat. #251, fig. 442|Bedoni 1983, pp. 72-73 as studio version|Claudio Strinati, ''La mostra e il suo contesto'', in Exhibition Cat. Genoa 1996, p. 7|Werche 2004, cat. #A.138|Ertz 2008-10, cat. #508, pp. 1065-66","10170|10171|10172|10173",,251,508,,,,0,"4560|4561","Possibly acquired by Camillo Pamphilj|In the collection of the Galleria Doria Pamphilj since 1819. Listed in the Fidecommissario Catalog as 'Brueghel' in 1819.","3796|2913|2916",,,,,"46|47|48",,,"img/derivatives/simple/2918/thumbnail.jpg","img/derivatives/simple/2918/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-fire-venus-in-the-forge-of-vulcan-rome"
2919,"Allegory of Fire (Milan)","Painting","Allegory","Cosmology|Elements|Encyclopedic|Forge|Ruins|Borromeo|Fire|Armor",,46,66,,"Italy","Milan","Ambrosiana","inv. #68",,,"Public",1608,1608,"Oil","Copper",,"BRUEGHEL 1608",,,,,,,,,,"1608-1621 Elements",,,"Federico Borromeo","Jan Brueghel the Elder","Ertz 1979, #190|Ertz 2008-10, #509","Ertz 1979, cat. #190, fig. 445|Jones 1993, 79-80, 237|Pijl in Ambrosiana 2006, #198, 93-95|Ertz 2008-10, cat. #509, 1067-68|Ruby in Munich 2013, pp. 42, 288, Fig. 212|Prosperettii 2009, pp. 73|Currie & Allart 2012, pp.140","10163|10164|10165",,190,509,,,,0,4562,"1618, Milan, Ambrosiana, donated to the Ambrosiana by Cardinal Borromeo",,,,,,"49|50|51|52","Ambrosiana","http://www.ambrosiana.eu/cms/allegoria_del_fuoco-1564.html","img/derivatives/simple/2919/thumbnail.jpg","img/derivatives/simple/2919/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-fire-milan"
2920,"Allegory of Gambling: Monkeys Playing a Board Game","Painting","Allegory","Games|Monkey|Fruit",,7,9.2,,,,,,"Netherlands, Private Collection",,"Private","ca. 1620",1620,"Oil","Copper",,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","Ertz 2008-10, #546","Ertz 2008-10, cat. #546, p. 1180",7807,,,546,,,,0,4563,"Gallery Roelofsz, Amsterdam, 1990",2930,,,,,53,,,"img/derivatives/simple/2920/thumbnail.jpg","img/derivatives/simple/2920/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-gambling-monkeys-playing-a-board-game"
2921,"Allegory of Love","Painting","Allegory","Feasting|Van Balen|Crowd|Nobles|Putti|Servants|Landscape|Mythological",,43.2,57.8,,,,,,"Private Collection","London, Johnny van Haeften Ltd., 2008","Private","ca. 1608",1608,"Oil","Copper",,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","Ertz 2008-10, #539","Ertz 2008-10, cat. #539, pp 1156-59",7806,,,539,,,,,4564,"Christie's, London, April 25, 2008, Lot #3 (as 'Hendrick van Balen').",,,,"439|440|441|442|443|444|445|446",,,,,"img/derivatives/simple/2921/thumbnail.jpg","img/derivatives/simple/2921/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-love"
2922,"Allegory of Peace","Painting","Allegory","Jan Brueghel the Younger|Van Balen|Putti|Angels|Landscape|Armor|Flowers|Fruit",,111.5,182.5,,,,,,"France, Private Collection",,"Private","ca. 1620",1620,"Oil","Canvas",,"H.v. BAEL",,,,,,,,,,,"Jan Brueghel the Younger",,,"Produced Outside Jan Brueghel's Studio","Ertz 2008-10, #543","Ertz 2008-10, cat. #543, pp. 1168 - 1170",7808,,,543,,,,,"4565|4566|4567|4568","Private collection, London, before 1964.|Private collection, Munich, 1964.|Christie's, London, sale, December 18, 1987, #73.|Galerie d'Art St. Honoré, Paris, sale, Cat. 1988, #21.",,,,,,,,,"img/derivatives/simple/2922/thumbnail.jpg","img/derivatives/simple/2922/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-peace"
2923,"Allegory of Public Welfare","Painting","Allegory","Van Balen|Putti|Angels|Armor|Globe",,147,230,,"Hungary","Budapest","Szépművészeti Múzeum","inv. #753",,,"Public","ca. 1610",1610,"Oil","Panel",,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","Ertz 2008-10, #540|Ertz 1979, #193 as uncertain, possibly studio","Ertz 1979, cat. #193|Ember 2001|Ertz 2008-10, cat. #540, pp. 1159-61","7815|7816",,193,540,,,,,"4569|4570","Esterházy collection, 1871.|Inventory 1821, #1042 as 'M. de Vos'",,,,,,,"Szépművészeti Múzeum","http://www.szepmuveszeti.hu/adatlap_eng/the_allegory_of_public_welfare_8637","img/derivatives/simple/2923/thumbnail.jpg","img/derivatives/simple/2923/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-public-welfare"
2924,"Allegory of Sight and Smell","Painting","Allegory","Encyclopedic|Senses|Rubens|Painting Within A Painting|Putti|Flowers|Globe|Sculpture",,175,263,,"Spain","Madrid","Museo del Prado","inv. #1403",,,"Public","ca. 1620",1620,"Oil","Canvas",,,,,,,,,,,,"Five Senses Pendants","Peter Paul Rubens",,,"Jan Brueghel the Elder","Ertz 1979, #332 as Jan Brueghel the Elder and studio|Ertz (2008-10) as Jan Brueghel the Younger, Van Balen, and Francken|Madrid 1999-2000 as Jan Brueghel the Elder, Hendrick van Balen and others","Clerici 1946, p. 99|De Maeyer 1955, pp. 43 ff., 152-156|Speth-Holterhoff 1955, pp. 30, 58 ff.|Eemans 1964, pp. 82-3, fig. 48|Held 1973|Díaz Padrón  & Recchiuto 1973, p. 101|Barricelli 1974, p. 68 ff., fig. 11|Diaz Padron 1975, pp. 61-63|Ertz 1979, cat. #332|Brussels 1985, vol. 2, 610-611|Madrid 1992, pp. 155-175|Schwartz 1993|Boston 1993, c|Harting 1994, pp. 1945-47, fig. 6|Madrid 1997, pp. 144-146|Essen/Vienna 1997, pp. 310-314|Vergara 1999, pp. 29-32, 205 n. 30|Silver 2006, pp. 215-16, fig. 10.6|Ertz 2008-10, pp. 1114-1115","10215|10216|10217|10218|10219|10220|10221|10222|10223|10224|10225|10226|10227|10228|10229","Brussels 1985|Madrid 1992, cat. #19|Madrid 1997, cat. #IV.6|Essen/Vienna 1997, cat. #95a|Madrid 1999-2000, cat. #37",332,,,,,0,"4571|4572","1623, Acquired by Isabel Bourbon from Flanders, apparently part of a group of works she ordered that year|1636, Recorded as being ""in the room where the king eats during the summer"" and attributed to Rubens and Brueghel","3859|3860",,,447,,"54|55|56","Museo del Prado","https://www.museodelprado.es/coleccion/obra-de-arte/la-vista-y-el-olfato/7d17d2b5-67f0-4072-ad61-c3741bb3b055","img/derivatives/simple/2924/thumbnail.jpg","img/derivatives/simple/2924/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-sight-and-smell"
2925,"Allegory of Sound: The Bird Concert","Painting","Allegory","Senses|Birds|Parrot|Marsh|River",,13,18,,,,,,"Switzerland, Private Collection",,"Private",1606,1606,"Oil","Copper",,"BRUEGHEL, 1606",,,,,,,,,,,,,,"Produced Outside Jan Brueghel's Studio","Ertz 2008-10, #534a","Ertz 2008-10, cat. 534a",7810,,,534,,,,,4573,"Scotland, Private Collection",,,,,,57,,,"img/derivatives/simple/2925/thumbnail.jpg","img/derivatives/simple/2925/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-sound-the-bird-concert"
2926,"Allegory of Spring (Neuburg an der Donau)","Painting","Allegory","Seasons|Animals|Castle|Van Balen|River|Nude|Putti|Flowers",,56,84,,"Germany","Munich","Bayerische Staatsgemäldesammlungen","Staatsgalerie Neuburg an der Donau, inv. #13709",,,"Public",1616,1616,"Oil","Copper",,,,,,,,,,,,"The Seasons",,,,"Jan Brueghel the Elder","Ertz 2008-10, #521|Ertz 1979, #316","Van Gool 1750/51, vol. 2, p. 559|Jost 1963, pp. 94, 122, fig. 23|Ertz 1979, cat. #316, fig. 457, pp. 158-60, 245, 290, 323, 384-88, 408, 610|Von zu Muhlen 2004, pp. 75, 166-70|Werche 2004, cat. #A 173, p. 202 ff|Ertz 2008-10, cat. #521, p. 1090|Munich 2013, pp. 322-27",,"Brussels 1980, cat. #132|Hamm/Mainz 2000-01, cat. #25|Munich 2009, cat. #13|Munich 2013, cat. #69",316,521,,,,0,"4574|4575|4576|4577","Galerie Düsseldorf , 1716, #343 as ""door den Fluweelen Breugel en van Balen""|In the Mannheim Gallery from 1730|Munich 1822, inv. #2119|Left the collection in 1939.|Restored 1966 by the Federal Republic of Germany","2928|2907|2938",,,"448|449|450|451",,58,,,"img/derivatives/simple/2926/thumbnail.jpg","img/derivatives/simple/2926/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-spring-neuburg-an-der-donau"
2927,"Allegory of Summer","Painting","Allegory","Harvesting|Resting|Summer|Animals|Peasants|Landscape",,20.3,27.6,,,,,,"Private Collection","London, Christie's, July 4, 1997, inv. #44 (as Marten Ryckaert)","Private","ca. 1590",1590,"Oil","Copper",,,,,,,,,,,,,,,,"Produced Outside Jan Brueghel's Studio","Ertz 2008-10, #529","Ertz 2008-10, cat. #529, pp. 1102-03",7811,,,529,,,,0,"4578|4579","Sotheby's, London, sale, December 12, 1979, #44 (as Pieter Schoubroeck).|Christie's, London, sale, April 18, 1997 (as Marten Ryckaert).",,,,,,59,,,"img/derivatives/simple/2927/thumbnail.jpg","img/derivatives/simple/2927/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-summer"
2928,"Allegory of Summer (Neuburg an der Donau)","Painting","Allegory","Abundance|Summer|Animals|Castle|Van Balen|Nude|Putti|Landscape|Flowers|Fruit",,56,84,,"Germany","Munich","Bayerische Staatsgemäldesammlungen","inv. #13710; currently at Neuburg an der Donau, Staatsgalerie",,,"Public",1616,1616,"Oil","Copper",,,,,,,,,,,,"The Seasons",,,,"Jan Brueghel the Elder","Ertz 2008-10, #522|Ertz 1979, #317","Van Gool 1750/51, vol.2, p. 559|Jost 1963, pp. 9, 122|Ertz 1979, cat. #317, Fig. 458, pp. 384-88, 408, 610|Werche 2004, cat. #A 174, p. 203 ff|Von zur Muhlen 2004, pp. 75, 166-70, #65|Ertz 2008-10, cat. #522, p. 1090","7817|7818|7819|7820|7821","Brussels 1980, cat. #133|Munich 2009, cat. #14|Munich 2013, cat. #69",317,522,,,,,"4580|4581|4582|4583","Galerie Düsseldorf under #333 as ""door den Fluweelen Breugel en van Balen""|Mannheim, 1730, #9|Munich 1822, inv. #2120 as Heinrich van Balen|removed from collection, 1939|Restored from the Federal Republic of Germany, 1966","2926|2907|2938",,,,,60,,,"img/derivatives/simple/2928/thumbnail.jpg","img/derivatives/simple/2928/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-summer-neuburg-an-der-donau"
2929,"Allegory of Touch, Hearing and Taste","Painting","Allegory","Cosmology|Encyclopedic|Senses|Francken|Rubens|Painting Within A Painting|Mariemont|Landscape|Food|Musical instruments",,176,264,,"Spain","Madrid","Museo del Prado","inv. #1404",,,"Public","1617-1618",1617,"Oil","Canvas",,,,,,,,,,,,"Five Senses Pendants","Frans Francken the Younger|Peter Paul Rubens",,,"Jan Brueghel the Elder","Ertz 1979, #333 as Jan Brueghel the Elder and studio|Ertz 2008-10 as Jan Brueghel the Younger, Hendrick van Balen, and Frans Francken the Younger","Terlinden 1934, p. 360|Clerici 1946, p. 107|Hairs 1955, p.30|De Maeyer 1955, doc. 139, pp. 43, 152-54|Speth-Holterhoff 1957, pp. 58-60|Eemans 1964, p. 83|Mirimonde 1966, pp. 136 & 144|Díaz Padrón & Recchiutto 1973|Barricelli 1974, p. 68|Díaz Padrón 1975, pp. 63-64|Ertz 1979, cat. #333, fig. 429|Härting 1983, 157, A, 304 1-2|Härting 1989, cat. #s 394 & 395, pp. 58, 113-14, 116, 158, 356-57|Díaz Padrón in Brussels 1985, pp. 612-614|Vergara 1999, pp. 29-32, fig. 11|Ertz 2008-10, pp. 1114-1115|Rooses 1890, IV, p. 339|Duverger 1957-58, p. 29|Crawford-Volk 1981, p. 526","8152|8153|8154|8155|8156|8157|8158|8159|8160|8161|8162|8163|8164|8165|8166|8167",,333,,,,,0,"4584|4585","Acquired by Isabel Bourbon from Flanders, apparently part of a group of works ordered by her in 1623|Recorded in 1636 as being ""in the room where the king eats during the summer"" and attributed to Rubens and Jan Brueghel",,,,,,61,"Museo del Prado","https://www.museodelprado.es/coleccion/obra-de-arte/el-gusto-el-oido-y-el-tacto/92488d21-9871-4737-b870-3558ed1ecf1c","img/derivatives/simple/2929/thumbnail.jpg","img/derivatives/simple/2929/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-touch-hearing-and-taste"
2930,"Allegory of Vanity: The Feast of the Monkeys","Painting","Allegory","Feasting|Vanitas|Monkey|Jan Brueghel the Younger|Fruit",,26,34,,,,,,"Private Collection","Sotheby's, London, July 3, 2013, inv. #22 for 602,500 GBP","Private","ca. 1621",1621,"Oil","Copper",,"BRUGHEL . 162. (false?)",,,,,,,,,,,"Jan Brueghel the Younger",,,"Produced in Jan Brueghel's Studio","Ertz 2008-10, #545","Ertz 2008-10, cat. #545, pp. 1178-80",7812,,,545,,,,0,"4586|4587|10259|10260|10261","Collection of Pelgrims de Bigard.|de Pauw Collection, Brussels.|London, Sotheby's, auction of the de Pauw collection, April 9, 1986 (as 'Jan Brueghel d.J.').|Galerie d'Art St. Honoré, Paris, 1987, Cat. #11.|Private collection","2920|2931",,,,,"62|63",,,"img/derivatives/simple/2930/thumbnail.jpg","img/derivatives/simple/2930/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-vanity-the-feast-of-the-monkeys"
2931,"Allegory of Vanity: The Feast of the Monkeys (Belgium)","Painting","Allegory","Feasting|Vanitas|Monkey|Fruit",,27.2,35.2,,,,,,"Belgium, Private Collection; on loan to Rubenshuis, Antwerp",,"Private",,,"Oil","Copper",,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio",,"Scheppers 2012",,,,,,,,0,4590,,2930,,,,,"64|65|66",,,"img/derivatives/simple/2931/thumbnail.jpg","img/derivatives/simple/2931/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-vanity-the-feast-of-the-monkeys-belgium"
2932,"Allegory of Water","Painting","Allegory","Cosmology|Animals|Birds|Fish|Van Balen|Pendant|Nude|Putti|Landscape",,49,86,,,,,,"Private Collection","Unknown","Private","ca. 1611",1611,"Oil","Panel",,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","Ertz 2008-10, #496","Werche 2004, cat. #A 167|Ertz 208-10, Cat. 496, p. 1046","7813|7814",,,496,,,,,"4591|4592","Potsdam, Schloss Sanssouci, Picture Gallery GK I 7722, 1829-1930.|Missing from the Schloss Konigswusterhausen since 1945.","3798|2934|2937|3797|2936",,,,,,,,"img/derivatives/simple/2932/thumbnail.jpg","img/derivatives/simple/2932/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-water"
2934,"Allegory of Water (London)","Painting","Allegory","Cosmology|Animals|Birds|Fish|Van Balen|Nude|Putti|Landscape",,47,66,,,,,,"Private Collection","London, Christie's, June 26, 1970, inv. #50","Private",,,"Oil","Copper",,,,,,,,,,,,,,"?",,"Produced in Jan Brueghel's Studio","Ertz 2008-10, #500",,,,,500,,,,0,,,"3798|2932|2937|2936|3797",,,,,,,,"img/derivatives/simple/2934/thumbnail.jpg","img/derivatives/simple/2934/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-water-london"
2936,"Allegory of Water (Milan)","Painting","Allegory","Cosmology|Animals|Birds|Fish|Van Balen|Borromeo|Nude|Putti|Landscape",,46,66,,"Italy","Milan","Ambrosiana","inv. #65",,,"Public",1614,1614,"Oil","Copper",,,,,,,,,,,,"1608-1621 Elements",,,"Federico Borromeo","Jan Brueghel the Elder","Ertz 2008-10, #499|Ertz 1979, #302","Crivelli 1868, pp. 220, 223|Jost 1963, pp. 93, 121|Winner 1979, fig. 21|Ertz 1979, cat. #302, Fig. 446, p. 374|Werche 2004, cat. A 156, p. 197|Pijl in Ambrosiana 2006, #197, pp. 91-93|Ertz 2008-10, cat. #499, pp.1048, 1052","8171|8172|8173|8174|8175|8176|8177",,302,499,,,,0,4606,"1618, Milan, Ambrosiana, donated by Cardinal Federico Borromeo","2932|2934|2937|3798|3797",,,,,"67|68|69","Ambrosiana","http://www.ambrosiana.eu/cms/allegoria_dell_acqua-1563.html","img/derivatives/simple/2936/thumbnail.jpg","img/derivatives/simple/2936/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-water-milan"
2937,"Allegory of Water (Rome)","Painting","Allegory","Cosmology|Animals|Birds|Fish|Van Balen|Pendant|Putti|Landscape",,54.9,94,,"Italy","Rome","Galleria Doria Pamphilj",,,,"Public","ca. 1611",1611,"Oil","Panel",,,,,,,,,,,,"Rome 1606-1611 Elements",,,,"Jan Brueghel the Elder","Ertz 2008-10, #497|Ertz 1979, #250","Ertz 1979, cat. #250, fig. 441|Bedoni 1983, pp. 68-72|Werche 2004, cat. #A.141|Ertz 2008-10, cat. #497, pp. 1046-48|Garms 1972, pp. 145-46, n.634","8178|8179|8180|8181","Genova 1996",250,497,,,,0,"4607|4608|4609","In Paris, 1654 (Garms)|Bought for Prince Camilo Pamphilj|Galleria Doria Pamphilj, listed in the Fidecommissario Catalog as 'Brueghel', 1819.","2932|2934|3798|2936|3797",,,,,"70|71",,,"img/derivatives/simple/2937/thumbnail.jpg","img/derivatives/simple/2937/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/allegory-of-water-rome"
